"STUDYID","DOMAIN","USUBJID","POOLID","EXSEQ","EXTRT","EXDOSE","EXDOSTXT","EXDOSU","EXDOSFRM","EXDOSFRQ","EXROUTE","EXLOT","EXLOC","EXMETHOD","EXTRTV","EXVAMT","EXVAMTU","EXADJ","EXSTDTC","EXENDTC","EXSTDY","EXENDY","EXDUR","EXTPT","EXTPTNUM","EXELTM","EXTPTREF","EXRFTDTC"
"PDS2014","EX","PDS2014-0130",NA,2632,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:55:09",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2633,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:11:23",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2634,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:30:46",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2635,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:42:10",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2636,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:22:24",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2637,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:24:59",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2638,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:57:00",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2639,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:28:45",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2640,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:47:09",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2641,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:18:36",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2642,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:16:26",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2643,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:34:48",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2644,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:34:58",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2645,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:16:24",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2646,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:56:49",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2647,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:14:25",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2648,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:09:26",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2649,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:08:27",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2650,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:44:01",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2651,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:51:39",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2652,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:52:38",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2653,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:28:53",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2654,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:21:27",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2655,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:21:08",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2656,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:33:27",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2657,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:16:10",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2658,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T08:44:09",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2659,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:28:58",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2660,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:34:44",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2661,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:51:01",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2662,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:55:50",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2663,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:12:43",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2664,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:32:04",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2665,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:43:46",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2666,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:23:43",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2667,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:25:41",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2668,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:57:55",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2669,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:30:29",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2670,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:48:45",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2671,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:19:06",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2672,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:19:10",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2673,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:36:09",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2674,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:36:54",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2675,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:17:53",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2676,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T10:00:03",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2677,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:15:30",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2678,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:11:04",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2679,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:10:29",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2680,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:45:35",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2681,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:52:50",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2682,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:53:06",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2683,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:30:20",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2684,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:23:19",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2685,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:43:15",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0131",NA,2686,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:51:25",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2687,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T08:47:25",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2688,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:29:23",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2689,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:34:11",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2690,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:51:21",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2691,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:56:19",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2692,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:12:30",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2693,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:31:20",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2694,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:43:08",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2695,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:24:46",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2696,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:25:26",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2697,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:58:17",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2698,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:30:15",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2699,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:48:59",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2700,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:19:32",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2701,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:19:43",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2702,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:36:50",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2703,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:37:10",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2704,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:18:44",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2705,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:59:38",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2706,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:16:07",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2707,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:10:50",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2708,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:11:00",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2709,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:46:11",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2710,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:53:09",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2711,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:53:36",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2712,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:30:37",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2713,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:23:45",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2714,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:42:55",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0132",NA,2715,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:53:16",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2716,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T08:49:13",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2717,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:29:47",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2718,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:34:29",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2719,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:51:44",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2720,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:56:02",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2721,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:12:56",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2722,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:31:38",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2723,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:43:25",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2724,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:24:17",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2725,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:25:58",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2726,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:57:35",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2727,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:30:00",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0133",NA,2728,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:48:29",NA,13,NA,NA,NA,NA,NA,NA,NA
