"STUDYID","DOMAIN","USUBJID","MISEQ","MIGRPID","MIREFID","MISPID","MITESTCD","MITEST","MIBODSYS","MIORRES","MISTRESC","MIRESCAT","MISTAT","MIREASND","MINAM","MISPEC","MIANTREG","MISPCCND","MISPCUFL","MIMETHOD","MILAT","MIDIR","MIEVAL","MISEV","MIDTHREL","MIDTC","MIDY"
"PDS2014","MI","PDS2014-0166",2184,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2185,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2186,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2187,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2188,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2189,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2190,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2191,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2192,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Pigmentation, red pulp, diffuse, grade 1","Pigmentation","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2193,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2194,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2195,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2196,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2197,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2198,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2199,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2200,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2201,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Diestrus","Diestrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0167",2202,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, cortex, diffuse, grade 1","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2203,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2204,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Fat vacuoles, diffuse, grade 1","Fat vacuoles","NON-NEOPLASTIC",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2205,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2206,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2207,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2208,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2209,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2210,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2211,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2212,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2213,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2214,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2215,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2216,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2217,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2218,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2219,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2220,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2221,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2222,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2223,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Atrophy fat, grade 1","Atrophy fat","NON-NEOPLASTIC",NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2224,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2225,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2226,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2227,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2228,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2229,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2230,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2231,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2232,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2233,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2234,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2235,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2236,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2237,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2238,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2239,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2240,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2241,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2242,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2243,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Atrophy, diffuse, grade 1","Atrophy","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2244,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2245,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Pigmentation, red pulp, diffuse, grade 1","Pigmentation","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2246,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2247,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2248,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2249,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2250,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2251,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2252,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2253,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0167",2254,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Estrus","Estrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T15:09:00",31
"PDS2014","MI","PDS2014-0168",2255,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, cortex, diffuse, grade 1","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2256,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2257,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2258,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2259,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2260,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2261,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2262,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2263,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2264,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2265,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2266,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2267,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Cyst(s), medulla, focal, grade 1","Cyst(s)","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2268,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2269,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2270,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2271,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2272,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, centrilobular, grade 2","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2273,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Macrophages intra-alveolar focal/multifocal, foamy, grade 1","Macrophages intra-alveolar focal/multifocal","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2274,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2275,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2276,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2277,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2278,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
"PDS2014","MI","PDS2014-0168",2279,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:01:00",31
