"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLREFID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"PDS2014","CL","PDS2014-0174",NA,7169,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,36,"2011-01-15T10:29:22",36,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7170,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T12:53:20",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7171,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7172,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:33:57",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7173,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T09:11:31",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7174,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,57,"2011-02-05T07:50:04",57,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7175,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,6,"2010-12-16T09:34:44",6,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7176,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,54,"2011-02-02T10:51:18",54,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7177,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,57,"2011-02-05T07:50:01",57,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7178,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7179,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,52,"2011-01-31T07:45:31",52,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7180,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:56:09",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7181,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:21:13",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7182,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,53,"2011-02-01T09:46:44",53,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7183,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,50,"2011-01-29T07:51:35",50,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7184,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:22:29",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7185,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:22:54",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7186,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:48:21",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7187,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,31,"2011-01-10T09:49:13",31,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7188,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7189,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,10,"2010-12-20T12:59:44",10,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7190,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,24,"2011-01-03T09:39:51",24,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7191,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,43,"2011-01-22T07:40:57",43,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7192,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T10:17:12",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7193,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,56,"2011-02-04T07:09:36",56,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7194,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,19,"2010-12-29T10:30:44",19,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7195,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:28:56",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7196,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T09:10:13",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0174",NA,7197,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T12:59:20",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7198,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,-1,"2010-12-10T11:44:56",-1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7199,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,18,"2010-12-28T08:45:18",18,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7200,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T14:00:27",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7201,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7202,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,33,"2011-01-12T09:57:39",33,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7203,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,42,"2011-01-21T08:42:05",42,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7204,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,20,"2010-12-30T09:45:55",20,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7205,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7206,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T08:46:17",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7207,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,51,"2011-01-30T10:59:02",51,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7208,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T10:51:30",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7209,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,17,"2010-12-27T11:05:09",17,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7210,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7211,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,34,"2011-01-13T09:28:31",34,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7212,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,56,"2011-02-04T10:42:54",56,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7213,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:26:07",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7214,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T11:36:08",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7215,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,55,"2011-02-03T11:24:42",55,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7216,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,3,"2010-12-13T13:02:15",3,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7217,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T09:03:49",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7218,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:33:57",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7219,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7220,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:55:24",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7221,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:58:24",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7222,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:08:03",58,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7223,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T11:16:05",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7224,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7225,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:54:58",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7226,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,40,"2011-01-19T10:32:28",40,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7227,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7228,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T12:05:15",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7229,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7230,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T11:52:48",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7231,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T13:56:49",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7232,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,49,"2011-01-28T09:13:29",49,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7233,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T11:05:59",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7234,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,32,"2011-01-11T09:22:21",32,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7235,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,44,"2011-01-23T10:55:25",44,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7236,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T11:27:03",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7237,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T08:06:07",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7238,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,11,"2010-12-21T08:43:00",11,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7239,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:07:35",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7240,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T12:25:22",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7241,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,45,"2011-01-24T07:51:53",45,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7242,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T06:29:04",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7243,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T08:07:39",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7244,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,38,"2011-01-17T10:38:31",38,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7245,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T06:59:23",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7246,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,39,"2011-01-18T09:26:24",39,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7247,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,46,"2011-01-25T13:04:52",46,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7248,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:18:27",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7249,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,41,"2011-01-20T10:31:25",41,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7250,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:41:39",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7251,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:02:42",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7252,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,35,"2011-01-14T11:25:51",35,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7253,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T12:53:20",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7254,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,21,"2010-12-31T09:35:50",21,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7255,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,48,"2011-01-27T07:54:40",48,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7256,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,47,"2011-01-26T09:10:32",47,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7257,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:52:06",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7258,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:44:53",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7259,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7260,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7261,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:53:58",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7262,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T09:19:57",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7263,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T08:53:32",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7264,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,37,"2011-01-16T07:36:16",37,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7265,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T11:11:25",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7266,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,54,"2011-02-02T10:51:18",54,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7267,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,57,"2011-02-05T07:50:04",57,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7268,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T09:11:31",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0175",NA,7269,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:20:04",25,NA,NA,NA,NA,NA
