LBCAT,LBTEST,LBTESTCD,LBSPEC,SPECIES,SEX,LBSTRESM,LBSTRESSD,LBSTRESU,N
SERUM CHEMISTRY,Phosphate,PHOS,SERUM,RAT,F,7.09213615,1.681975987,mg/dL,994
SERUM CHEMISTRY,Phosphate,PHOS,SERUM,RAT,F,2.095869565,0.371445082,mmol/L,46
SERUM CHEMISTRY,Phosphate,PHOS,SERUM,RAT,M,8.465674031,1.613604712,mg/dL,1041
SERUM CHEMISTRY,Phosphate,PHOS,SERUM,RAT,M,2.514782609,0.385917315,mmol/L,46
SERUM CHEMISTRY,Protein,PROT,SERUM,DOG,F,5.345321429,0.417886698,g/dL,140
SERUM CHEMISTRY,Protein,PROT,SERUM,DOG,F,55.51833333,2.693227916,g/L,20
SERUM CHEMISTRY,Protein,PROT,SERUM,DOG,M,5.398703704,0.407695232,g/dL,144
SERUM CHEMISTRY,Protein,PROT,SERUM,DOG,M,56.34166667,3.86958639,g/L,20
SERUM CHEMISTRY,Protein,PROT,SERUM,Monkey,F,7.155555556,0.271873765,g/dL,15
SERUM CHEMISTRY,Protein,PROT,SERUM,Monkey,M,7.531111111,0.327682257,g/dL,15
SERUM CHEMISTRY,Protein,PROT,SERUM,MONKEY,F,7.053240741,0.42382897,g/dL,162
SERUM CHEMISTRY,Protein,PROT,SERUM,MONKEY,F,79.05148148,3.825445973,g/L,18
SERUM CHEMISTRY,Protein,PROT,SERUM,MONKEY,M,7.097640562,0.490748455,g/dL,166
SERUM CHEMISTRY,Protein,PROT,SERUM,MONKEY,M,77.19148148,2.622150547,g/L,18
SERUM CHEMISTRY,Protein,PROT,SERUM,MOUSE,F,4.959670782,0.472660719,g/dL,243
SERUM CHEMISTRY,Protein,PROT,SERUM,MOUSE,F,49.7,2.027313493,g/L,21
SERUM CHEMISTRY,Protein,PROT,SERUM,MOUSE,M,5.077865613,0.546475168,g/dL,253
SERUM CHEMISTRY,Protein,PROT,SERUM,MOUSE,M,51.34444444,2.112114022,g/L,27
SERUM CHEMISTRY,Protein,PROT,SERUM,PIG,F,6.375,0.177800178,g/dL,32
SERUM CHEMISTRY,Protein,PROT,SERUM,PIG,M,6.3125,0.158113883,g/dL,32
SERUM CHEMISTRY,Protein,PROT,SERUM,RABBIT,F,5.783333333,0.250776572,g/dL,26
SERUM CHEMISTRY,Protein,PROT,SERUM,RABBIT,M,5.941025641,0.320320352,g/dL,26
SERUM CHEMISTRY,Protein,PROT,SERUM,RAT,F,7.355717639,0.834286132,g/dL,994
SERUM CHEMISTRY,Protein,PROT,SERUM,RAT,F,60.70217391,5.402241886,g/L,46
SERUM CHEMISTRY,Protein,PROT,SERUM,RAT,M,6.391136436,0.567264694,g/dL,1053
SERUM CHEMISTRY,Protein,PROT,SERUM,RAT,M,56.8,2.449217562,g/L,46
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,DOG,F,2.156432749,1.535805863,U/L,114
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,DOG,M,1.83559322,1.28707859,U/L,118
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,MONKEY,F,2.063218391,2.086302583,U/L,58
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,MONKEY,M,1.860655738,2.418520425,U/L,61
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,MOUSE,F,28.953125,20.3291263,U/L,128
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,MOUSE,M,49.31538462,49.05637235,U/L,130
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,PIG,F,0,0,U/L,32
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,PIG,M,0,0,U/L,32
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,RABBIT,F,33.44444444,9.865083138,U/L,12
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,RABBIT,M,37.33333333,2.711740281,U/L,12
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,RAT,F,4.930216802,15.23122653,U/L,738
SERUM CHEMISTRY,Sorbitol Dehydrogenase,SDH,SERUM,RAT,M,1.796491228,4.082280612,U/L,855
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,DOG,F,146.7938889,1.145445113,mEq/L,120
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,DOG,F,148.3541667,1.786578444,mmol/L,40
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,DOG,M,146.855914,1.165109673,mEq/L,124
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,DOG,M,148.0125,3.009455067,mmol/L,40
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,Monkey,F,145.4222222,0.877104423,mmol/L,15
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,Monkey,M,147.7333333,0.440057716,mmol/L,15
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MONKEY,F,147.07,2.314945927,mEq/L,150
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MONKEY,F,146.3511111,1.878834181,mmol/L,30
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MONKEY,M,147.496732,2.62712046,mEq/L,153
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MONKEY,M,147.6021505,1.061687528,mmol/L,31
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MOUSE,F,147.9951923,7.082329918,mEq/L,208
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MOUSE,F,151.1578947,2.076995372,mmol/L,57
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MOUSE,M,151.2477064,4.961893431,mEq/L,218
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,MOUSE,M,153.1904762,4.215398588,mmol/L,63
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,PIG,F,144.375,2.39286574,mEq/L,32
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,PIG,M,143.25,1.047269876,mEq/L,32
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,F,141.9615385,1.84168262,mEq/L,26
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,M,142.1666667,1.848723283,mEq/L,26
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RAT,F,143.2037275,1.868749708,mEq/L,778
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RAT,F,142.5114504,1.701261751,mmol/L,262
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RAT,M,144.7127072,1.537619651,mEq/L,905
SERUM CHEMISTRY,Sodium,SODIUM,SERUM,RAT,M,146.2112211,6.952670727,mmol/L,202
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,F,32.44357143,8.807788861,mg/dL,140
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,F,0.423833333,0.055102509,mmol/L,20
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,M,31.62615741,8.489063455,mg/dL,144
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,M,0.4425,0.108776422,mmol/L,20
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,Monkey,F,28.2,8.305477252,mg/dL,15
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,Monkey,M,28.46666667,11.1745175,mg/dL,15
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,F,43.2350823,15.01488479,mg/dL,162
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,F,0.379925926,0.094450703,mmol/L,18
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,M,45.98393574,11.83353576,mg/dL,166
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,M,0.371814815,0.080511293,mmol/L,18
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,F,86.66666667,44.58449124,mg/dL,243
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,F,0.391428571,0.092210938,mmol/L,21
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,M,85.23320158,36.68307215,mg/dL,253
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,M,0.533333333,0.167997253,mmol/L,27
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,F,28.75,3.491926171,mg/dL,32
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,M,23.375,2.948482387,mg/dL,32
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,F,59.69230769,20.52324927,mg/dL,26
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,M,80.06410256,50.80977764,mg/dL,26
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,F,62.56103286,55.70258993,mg/dL,994
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,F,0.371521739,0.143123372,mmol/L,46
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,M,77.82292667,42.68757968,mg/dL,1041
SERUM CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,M,0.581304348,0.229410924,mmol/L,46
SERUM CHEMISTRY,Urate,URATE,SERUM,MOUSE,F,2.25,0.774043188,mg/dL,36
SERUM CHEMISTRY,Urate,URATE,SERUM,MOUSE,M,2.733333333,1.212317733,mg/dL,36
SERUM CHEMISTRY,Urea,UREA,SERUM,DOG,F,5.146666667,1.022619901,mmol/L,20
SERUM CHEMISTRY,Urea,UREA,SERUM,DOG,M,4.849,0.764320284,mmol/L,20
SERUM CHEMISTRY,Urea,UREA,SERUM,MONKEY,F,6.090222222,0.771336045,mmol/L,18
SERUM CHEMISTRY,Urea,UREA,SERUM,MONKEY,M,6.144925926,0.548156978,mmol/L,18
SERUM CHEMISTRY,Urea,UREA,SERUM,MOUSE,F,9.1,2.261391165,mmol/L,21
SERUM CHEMISTRY,Urea,UREA,SERUM,MOUSE,M,9.237777778,2.783361738,mmol/L,27
SERUM CHEMISTRY,Urea,UREA,SERUM,RAT,F,5.737173913,0.649867211,mmol/L,46
SERUM CHEMISTRY,Urea,UREA,SERUM,RAT,M,5.665652174,0.731970407,mmol/L,46
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,F,15.09628019,2.560930648,mg/dL,138
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,M,14.93079812,2.961044356,mg/dL,142
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,Monkey,F,16.26666667,2.093830696,mg/dL,15
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,Monkey,M,17.6,1.614419154,mg/dL,15
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,F,23.43353909,4.209953612,mg/dL,162
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,M,23.44417671,4.009675532,mg/dL,166
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,F,19.21762295,5.761392086,mg/dL,244
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,M,21.0976378,5.622399648,mg/dL,254
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,PIG,F,8.7,0.154919334,mg/dL,16
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,PIG,M,7.316666667,1.853003828,mg/dL,24
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RABBIT,F,24.49230769,5.355224304,mg/dL,26
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RABBIT,M,20.98717949,3.669950977,mg/dL,26
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,F,16.7044736,3.2430032,mg/dL,991
SERUM CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,M,13.43614035,2.929331669,mg/dL,1045
SPECIAL CHEMISTRY,Complement Bb,CBB,PLASMA,MONKEY,F,2.279555556,1.295904515,mg/L,12
SPECIAL CHEMISTRY,Complement Bb,CBB,PLASMA,MONKEY,M,3.026541667,0.613654517,mg/L,24
SPECIAL CHEMISTRY,Complement Bb,CBB,SERUM,MONKEY,M,3.067361111,0.846442044,mg/L,18
SPECIAL CHEMISTRY,C Reactive Protein,CRP,SERUM,MONKEY,F,2.180107527,1.61720592,mg/dL,31
SPECIAL CHEMISTRY,C Reactive Protein,CRP,SERUM,MONKEY,M,2.388172043,1.947537351,mg/dL,31
SPECIAL CHEMISTRY,Interferon Gamma,IFNG,PLASMA,MONKEY,F,6.198333333,1.156580645,ng/L,12
SPECIAL CHEMISTRY,Interferon Gamma,IFNG,PLASMA,MONKEY,M,8.641111111,3.797387814,ng/L,12
SPECIAL CHEMISTRY,Interleukin 2,INTLK2,PLASMA,MONKEY,M,5.441111111,2.613299835,ng/L,12
SPECIAL CHEMISTRY,Triiodothyronine,T3,SERUM,MONKEY,F,1.805555556,0.133766972,ug/L,12
SPECIAL CHEMISTRY,Triiodothyronine,T3,SERUM,MONKEY,M,2.164166667,0.405388702,ug/L,16
SPECIAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,F,0.931428571,0.098116514,ug/L,84
SPECIAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,M,0.574666667,0.093894514,ug/L,90
SPECIAL CHEMISTRY,Thyroxine,T4,SERUM,MONKEY,F,9.225555556,2.014746811,ug/dL,12
SPECIAL CHEMISTRY,Thyroxine,T4,SERUM,MONKEY,M,9.205,0.503626846,ug/dL,16
SPECIAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,F,6.116428571,1.993004418,ug/dL,84
SPECIAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,M,8.333333333,1.655986756,ug/dL,90
SPECIAL CHEMISTRY,Troponin I,TROPONI,SERUM,MONKEY,F,0.203698413,1.162135945,ug/L,45
SPECIAL CHEMISTRY,Troponin I,TROPONI,SERUM,MONKEY,M,0.042308066,0.153296621,ug/L,49
SPECIAL CHEMISTRY,Troponin I,TROPONI,SERUM,RAT,F,0.045892857,0.147008136,ug/L,84
SPECIAL CHEMISTRY,Troponin I,TROPONI,SERUM,RAT,M,0.139,0.304458167,ug/L,90
SPECIAL CHEMISTRY,Troponin I,TROPONI,WHOLE BLOOD,MONKEY,M,0.003333333,0.00492366,ug/L,12
SPECIAL CHEMISTRY,Thyrotropin,TSH,SERUM,MONKEY,F,0.817833333,0.38828157,mIU/L,16
SPECIAL CHEMISTRY,Thyrotropin,TSH,SERUM,MONKEY,M,1.130166667,0.349606043,mIU/L,16
SPECIAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,F,3.909285714,1.522056936,ug/L,84
SPECIAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,M,3.303333333,1.346849841,ug/L,90
Thyroid,Triiodothyronine,T3,SERUM,MONKEY,F,149.2111111,17.11069919,ng/dL,12
Thyroid,Triiodothyronine,T3,SERUM,MONKEY,M,149.1333333,14.31142794,ng/dL,12
Thyroid,Thyroxine,T4,SERUM,MONKEY,F,6.255555556,0.881382446,ug/dL,12
Thyroid,Thyroxine,T4,SERUM,MONKEY,M,6.055555556,0.726042731,ug/dL,12
Thyroid,Thyrotropin,TSH,SERUM,MONKEY,F,1.927777778,0.057442696,ug/L,12
Thyroid,Thyrotropin,TSH,SERUM,MONKEY,M,2.033333333,0.355050146,ug/L,12
THYROID HORMONE,Triiodothyronine,T3,SERUM,RAT,F,969.6,114.0749523,pg/mL,20
THYROID HORMONE,Triiodothyronine,T3,SERUM,RAT,M,1064.2,107.9705613,pg/mL,20
THYROID HORMONE,Thyroxine,T4,SERUM,RAT,F,77950,9808.615976,pg/mL,20
THYROID HORMONE,Thyroxine,T4,SERUM,RAT,M,103800,7017.57193,pg/mL,20
THYROID HORMONE,Thyrotropin,TSH,SERUM,RAT,F,4.13,1.015718569,ng/mL,20
THYROID HORMONE,Thyrotropin,TSH,SERUM,RAT,M,10.02,4.265109365,ng/mL,20
Troponin I,Troponin I,TROPONI,SERUM,RAT,F,2.958888889,4.728069982,ug/L,18
Troponin I,Troponin I,TROPONI,SERUM,RAT,M,1.186,1.758822573,ug/L,20
Urinalysis,Bacteria,BACT,URINE,RAT,F,2.5,0.512989176,POINT,20
Urinalysis,Bacteria,BACT,URINE,RAT,M,2.9,0.307793506,POINT,20
Urinalysis,Bilirubin,BILI,URINE,RAT,F,0,0,mg/dL,41
Urinalysis,Bilirubin,BILI,URINE,RAT,M,0,0,mg/dL,41
Urinalysis,Calcium,CA,URINE,RAT,F,10.63802817,7.000721722,mg/dL,71
Urinalysis,Calcium,CA,URINE,RAT,M,11.67605634,8.83855943,mg/dL,71
Urinalysis,Calcium Excretion Rate,CAEXR,URINE,RAT,F,1.090487805,0.510710051,mg/day,41
Urinalysis,Calcium Excretion Rate,CAEXR,URINE,RAT,M,2.077317073,1.180055135,mg/day,41
Urinalysis,Chloride,CL,URINE,RAT,F,158.6,54.83716154,mEq/L,15
Urinalysis,Chloride,CL,URINE,RAT,F,121.9902439,27.34812429,mmol/L,41
Urinalysis,Chloride,CL,URINE,RAT,M,219.8,30.40723598,mEq/L,15
Urinalysis,Chloride,CL,URINE,RAT,M,184.1121951,45.26911859,mmol/L,41
Urinalysis,Chloride Excretion Rate,CLEXR,URINE,DOG,F,25.6,7.867886397,mEq/day,12
Urinalysis,Chloride Excretion Rate,CLEXR,URINE,RAT,F,1.446,0.154725563,mEq/16h,15
Urinalysis,Chloride Excretion Rate,CLEXR,URINE,RAT,F,1.691463415,0.462841285,mmol/day,41
Urinalysis,Chloride Excretion Rate,CLEXR,URINE,RAT,M,1.964,0.077625474,mEq/16h,15
Urinalysis,Chloride Excretion Rate,CLEXR,URINE,RAT,M,2.586902439,0.706911515,mmol/day,41
Urinalysis,Triple Phosphate Crystals,CYTRPHOS,URINE,RAT,M,26.42857143,19.76677199,/HPF,14
Urinalysis,Epithelial Cells,EPIC,URINE,RAT,F,1.4,0.820782682,POINT,20
Urinalysis,Epithelial Cells,EPIC,URINE,RAT,M,1.3,0.470162346,POINT,20
Urinalysis,Glucose,GLUC,URINE,RAT,F,4.155555556,12.47352752,mg/dL,45
Urinalysis,Glucose,GLUC,URINE,RAT,F,0,0,POINT,20
Urinalysis,Glucose,GLUC,URINE,RAT,M,3.771929825,8.321696135,mg/dL,57
Urinalysis,Glucose,GLUC,URINE,RAT,M,0,0,POINT,20
Urinalysis,Potassium,K,URINE,RAT,F,217.6,64.5164763,mEq/L,15
Urinalysis,Potassium,K,URINE,RAT,F,194.3902439,41.94321045,mmol/L,41
Urinalysis,Potassium,K,URINE,RAT,M,299.16,40.0756392,mEq/L,15
Urinalysis,Potassium,K,URINE,RAT,M,270.7902439,55.6417101,mmol/L,41
Urinalysis,Ketone Bodies,KETONEBD,URINE,RAT,F,0,0,mg/dL,41
Urinalysis,Ketone Bodies,KETONEBD,URINE,RAT,M,7.317073171,7.079685814,mg/dL,41
Urinalysis,Ketones,KETONES,URINE,RAT,F,3.75,4.542567626,mg/dL,64
Urinalysis,Ketones,KETONES,URINE,RAT,F,0,0,POINT,20
Urinalysis,Ketones,KETONES,URINE,RAT,M,7.513368984,5.636248169,mg/dL,187
Urinalysis,Ketones,KETONES,URINE,RAT,M,0.8,0.615587011,POINT,20
Urinalysis,Potassium Excretion Rate,KEXR,URINE,DOG,F,33.43333333,7.845824985,mEq/day,12
Urinalysis,Potassium Excretion Rate,KEXR,URINE,RAT,F,2.006,0.162823305,mEq/16h,15
Urinalysis,Potassium Excretion Rate,KEXR,URINE,RAT,F,2.678487805,0.662140398,mmol/day,41
Urinalysis,Potassium Excretion Rate,KEXR,URINE,RAT,M,2.672,0.110207596,mEq/16h,15
Urinalysis,Potassium Excretion Rate,KEXR,URINE,RAT,M,3.807414634,0.932699174,mmol/day,41
Urinalysis,Occult Blood,OCCBLD,URINE,RAT,F,0.002560976,0.005714231,mg/dL,41
Urinalysis,Occult Blood,OCCBLD,URINE,RAT,F,0.1,0.307793506,POINT,20
Urinalysis,Occult Blood,OCCBLD,URINE,RAT,M,0.001512195,0.009682773,mg/dL,41
Urinalysis,Occult Blood,OCCBLD,URINE,RAT,M,0.2,0.410391341,POINT,20
Urinalysis,Osmolality,OSMLTY,URINE,DOG,F,1697,84.34992052,mOsm,12
Urinalysis,Osmolality,OSMLTY,URINE,RAT,F,1215.04878,410.2865432,mOsm,41
Urinalysis,Osmolality,OSMLTY,URINE,RAT,M,1442,264.2354064,mOsm,41
Urinalysis,Phosphate,PHOS,URINE,RAT,F,64.97560976,141.9878318,mg/dL,41
Urinalysis,Phosphate,PHOS,URINE,RAT,M,63.95121951,130.6764652,mg/dL,41
Urinalysis,Protein,PROT,URINE,DOG,F,32.4,38.16106218,mg/dL,10
Urinalysis,Protein,PROT,URINE,DOG,M,0.3,0,g/L,12
Urinalysis,Protein,PROT,URINE,DOG,M,41.7,34.54684082,mg/dL,20
Urinalysis,Protein,PROT,URINE,RAT,F,44.27961783,50.14852522,mg/dL,157
Urinalysis,Protein,PROT,URINE,RAT,F,0,0,POINT,20
Urinalysis,Protein,PROT,URINE,RAT,M,91.75431034,137.1009227,mg/dL,232
Urinalysis,Protein,PROT,URINE,RAT,M,0,0,POINT,20
Urinalysis,Erythrocytes,RBC,URINE,RAT,F,1.2,0.421637021,/HPF,10
Urinalysis,Erythrocytes,RBC,URINE,RAT,F,0,0,POINT,20
Urinalysis,Erythrocytes,RBC,URINE,RAT,M,1.125,0.341565026,/HPF,16
Urinalysis,Erythrocytes,RBC,URINE,RAT,M,0.2,0.410391341,POINT,20
Urinalysis,Sodium,SODIUM,URINE,RAT,F,114.8,37.87611385,mEq/L,15
Urinalysis,Sodium,SODIUM,URINE,RAT,F,83.45365854,17.77408363,mmol/L,41
Urinalysis,Sodium,SODIUM,URINE,RAT,M,152,12.71107504,mEq/L,15
Urinalysis,Sodium,SODIUM,URINE,RAT,M,128.5707317,29.47821436,mmol/L,41
Urinalysis,Sodium Excretion Rate,SODMEXR,URINE,DOG,F,14.4,3.205960358,mEq/day,12
Urinalysis,Sodium Excretion Rate,SODMEXR,URINE,RAT,F,1.048,0.066568976,mEq/16h,15
Urinalysis,Sodium Excretion Rate,SODMEXR,URINE,RAT,F,1.137536585,0.240682893,mmol/day,41
Urinalysis,Sodium Excretion Rate,SODMEXR,URINE,RAT,M,1.366,0.101966381,mEq/16h,15
Urinalysis,Sodium Excretion Rate,SODMEXR,URINE,RAT,M,1.790682927,0.426236345,mmol/day,41
Urinalysis,Specific Gravity,SPGRAV,URINE,RAT,F,1,0,g/L,40
Urinalysis,Specific Gravity,SPGRAV,URINE,RAT,F,1.015166667,0.005808747,no units,24
Urinalysis,Specific Gravity,SPGRAV,URINE,RAT,M,1,0,g/L,40
Urinalysis,Specific Gravity,SPGRAV,URINE,RAT,M,1.024747126,0.010211904,no units,29
Urinalysis,Unspecified Cells,UNSPCE,URINE,RAT,F,0,0,POINT,20
Urinalysis,Unspecified Cells,UNSPCE,URINE,RAT,M,0,0,POINT,20
Urinalysis,Urobilinogen,UROBIL,URINE,DOG,F,0.345454545,0.263180678,EU,22
Urinalysis,Urobilinogen,UROBIL,URINE,DOG,M,0.381818182,0.320173113,EU,22
Urinalysis,Urobilinogen,UROBIL,URINE,MONKEY,F,0.2,0,EU,12
Urinalysis,Urobilinogen,UROBIL,URINE,MONKEY,M,0.2,0,EU,12
Urinalysis,Urobilinogen,UROBIL,URINE,PIG,F,0.35,0.196747751,EU,32
Urinalysis,Urobilinogen,UROBIL,URINE,PIG,M,0.2,0,EU,16
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,F,0.159405941,0.04935224,EU,101
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,F,0.573913043,0.634712457,mg/dL,46
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,F,0,0,POINT,20
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,M,0.159405941,0.04935224,EU,101
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,M,0.62,0.590175984,mg/dL,40
Urinalysis,Urobilinogen,UROBIL,URINE,RAT,M,0,0,POINT,20
Urinalysis,Volume,VOLUME,URINE,DOG,F,105.884058,89.4437189,mL,46
Urinalysis,Volume,VOLUME,URINE,DOG,M,81.98148148,65.98267904,mL,36
Urinalysis,Volume,VOLUME,URINE,RAT,F,10.22873016,7.965422387,mL,315
Urinalysis,Volume,VOLUME,URINE,RAT,M,12.15545171,8.230912191,mL,321
Urinalysis,Leukocytes,WBC,URINE,RAT,F,0.15,0.235081173,POINT,20
Urinalysis,Leukocytes,WBC,URINE,RAT,M,0.05,0.153896753,POINT,20
Urinalysis,Leukocytes,WBC,WHOLE BLOOD,RAT,F,7.64,1.712615728,10^9/L,20
Urinalysis,Leukocytes,WBC,WHOLE BLOOD,RAT,M,13.37,2.881173007,10^9/L,20
URINALYSIS,Albumin,ALB,URINE,RAT,F,2.227,1.790323277,mg/dL,40
URINALYSIS,Albumin,ALB,URINE,RAT,M,1.14125,2.314550615,mg/dL,40
URINALYSIS,Albumin/Globulin,ALBGLOB,URINE,RAT,M,2.05,0.191833261,RATIO,40
URINALYSIS,Bacteria,BACT,URINE,DOG,F,2.757575758,0.336349986,POINT,11
URINALYSIS,Bacteria,BACT,URINE,DOG,M,2.454545455,0.269679945,POINT,11
URINALYSIS,Bacteria,BACT,URINE,RAT,F,2.733333333,0.409653624,POINT,30
URINALYSIS,Bacteria,BACT,URINE,RAT,M,2.966666667,0.182574186,POINT,30
URINALYSIS,Direct Bilirubin,BILDIR,URINE,DOG,F,0,0,POINT,11
URINALYSIS,Direct Bilirubin,BILDIR,URINE,DOG,M,0.303030303,0.233549683,POINT,11
URINALYSIS,Direct Bilirubin,BILDIR,URINE,RABBIT,F,0.6,0.516397779,POINT,10
URINALYSIS,Direct Bilirubin,BILDIR,URINE,RAT,F,0,0,POINT,30
URINALYSIS,Direct Bilirubin,BILDIR,URINE,RAT,M,0.033333333,0.182574186,POINT,30
URINALYSIS,Bilirubin,BILI,URINE,DOG,F,0,0,umol/L,20
URINALYSIS,Bilirubin,BILI,URINE,DOG,M,0,0,umol/L,20
URINALYSIS,Bilirubin,BILI,URINE,MONKEY,F,0,0,umol/L,21
URINALYSIS,Bilirubin,BILI,URINE,MONKEY,M,0,0,umol/L,21
URINALYSIS,Bilirubin,BILI,URINE,RAT,F,0,0,mg/dL,30
URINALYSIS,Bilirubin,BILI,URINE,RAT,F,0,0,umol/L,80
URINALYSIS,Bilirubin,BILI,URINE,RAT,M,0,0,mg/dL,30
URINALYSIS,Bilirubin,BILI,URINE,RAT,M,0,0,umol/L,80
URINALYSIS,Calcium,CA,URINE,DOG,F,5.093939394,2.287504228,mg/dL,44
URINALYSIS,Calcium,CA,URINE,DOG,M,4.95,1.92070063,mg/dL,12
URINALYSIS,Calcium,CA,URINE,RAT,F,15.58232323,5.721664615,mg/dL,132
URINALYSIS,Calcium,CA,URINE,RAT,F,5.7,5.5724974,mmol/L,12
URINALYSIS,Calcium,CA,URINE,RAT,M,16.71190476,7.092850715,mg/dL,84
URINALYSIS,Calcium,CA,URINE,RAT,M,0.779166667,0.346054602,mmol/L,12
URINALYSIS,Calcium Excretion Rate,CAEXR,URINE,DOG,F,11.12878788,3.983046053,mg/day,44
URINALYSIS,Calcium Excretion Rate,CAEXR,URINE,DOG,M,6.583333333,4.456319993,mg/day,12
URINALYSIS,Calcium Excretion Rate,CAEXR,URINE,RAT,F,1.676363636,0.966101393,mg/day,132
URINALYSIS,Calcium Excretion Rate,CAEXR,URINE,RAT,M,2.186666667,1.021231637,mg/day,84
URINALYSIS,Casts,CASTS,URINE,RAT,F,0,0,/LPF,42
URINALYSIS,Casts,CASTS,URINE,RAT,M,0,0,/LPF,54
